transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,transaction_month,transaction_year,high_value_transaction
T0269,2024-11-08,C3990,Coffee Machine,8.0,810.44,Credit Card,Completed,6483.49,11,2024,Yes
T0270,2023-01-13,C179,Coffee Machine,126.0,525.38,Credit Card,Failed,66197.79,1,2023,Yes
T0271,2023-01-13,C2542,Headphones,331.0,525.38,PayPal,Completed,173900.54,1,2023,Yes
T0272,2023-01-13,C163,Tablet,9.0,525.38,Credit Card,Failed,4728.41,1,2023,Yes
T0273,2023-01-13,C1922,Smartphone,611.0,903.92,Credit Card,Completed,552295.98,1,2023,Yes
T0274,2023-08-02,C2934,Coffee Machine,8.0,58.9,PayPal,Failed,471.23,8,2023,No
T0275,2023-01-13,C1658,Headphon,853.0,930.53,PayPal,Completed,793738.39,1,2023,Yes
T0276,2023-01-13,C3811,Coffee Machine,6.0,767.7,Cash,Completed,4606.2,1,2023,Yes
T0277,2023-01-13,C4633,Headphones,10.0,525.38,Credit Card,Pending,5253.79,1,2023,Yes
T0278,2023-01-13,C1298,Coffee Machine,319.0,525.38,PayPal,Completed,167595.99,1,2023,Yes
T0279,2023-01-13,C294,Tablet,7.0,68.68,Credit Card,Pending,480.79,1,2023,No
T0280,2023-01-13,C4545,Laptop,9.0,525.38,Credit Card,Completed,4728.41,1,2023,Yes
T0281,2023-01-13,C1045,Laptop,10.0,525.38,Cash,Failed,5253.79,1,2023,Yes
T0282,2023-01-13,C1022,Laptop,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
T0283,2023-01-13,C3173,Tabl,5.0,161.87,Credit Card,Completed,809.36,1,2023,No
T0284,2022-04-10,C1301,Laptop,222.0,698.66,Cash,Pending,155102.01,4,2022,Yes
T0285,2023-01-13,C2052,Laptop,534.0,266.92,Credit Card,Failed,142535.64,1,2023,Yes
T0286,2023-01-13,C706,Smartphone,303.0,525.38,PayPal,Completed,159189.92,1,2023,Yes
T0287,2023-01-13,C3933,Tablet,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T0288,2023-01-13,C4094,Tablet,3.0,626.42,PayPal,Completed,1879.26,1,2023,Yes
T0289,2023-01-13,C4069,Smartphone,355.0,525.38,Credit Card,Pending,186509.64,1,2023,Yes
T0290,2023-01-13,C4420,Smartphone,995.0,919.58,Credit Card,Failed,914982.1,1,2023,Yes
T0291,2023-01-13,C2928,Smartphone,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T0292,2024-09-08,Unknown,Laptop,980.0,233.9,Cash,Pending,229224.21,9,2024,Yes
T0293,2023-01-13,C4257,Headphones,1.0,876.37,Credit Card,Completed,876.37,1,2023,No
T0294,2023-01-13,C1719,Laptop,3.0,581.88,Credit Card,Completed,1745.65,1,2023,Yes
T0295,2023-01-13,C3275,Coffee Machine,7.0,759.65,Cash,Completed,5317.55,1,2023,Yes
T0296,2023-01-13,C1221,Coffee Machine,10.0,189.2,Credit Card,Completed,1892.0,1,2023,Yes
T0297,2023-01-13,C3928,Laptop,160.0,581.14,PayPal,Completed,92981.61,1,2023,Yes
,2023-01-13,C3386,Tablet,794.0,353.77,PayPal,Pending,280895.7,1,2023,Yes
T0299,2023-01-13,C1664,Headphones,3.0,132.95,Credit Card,Pending,398.85,1,2023,No
T0300,2023-01-13,C1998,Coffee Machine,2.0,525.38,PayPal,Unknown,1050.76,1,2023,Yes
T0301,2023-01-13,C457,Lapt,3.0,525.38,PayPal,Unknown,1576.14,1,2023,Yes
T0302,2023-01-13,C2108,Hea,2.0,525.38,PayPal,Completed,1050.76,1,2023,Yes
T0303,2023-01-13,C4785,Smartphone,1.0,631.36,Credit Card,Completed,631.36,1,2023,No
T0304,2022-12-04,C1803,Laptop,5.0,140.62,PayPal,Completed,703.1,12,2022,No
T0305,2023-01-13,Unknown,Laptop,4.0,682.12,PayPal,Unknown,2728.47,1,2023,Yes
T0306,2023-01-13,C1422,Smartphone,4.0,696.04,Credit Card,Completed,2784.17,1,2023,Yes
T0307,2023-01-13,C4222,Headphones,5.0,267.86,Credit Card,Pending,1339.32,1,2023,Yes
T0308,2023-01-13,C4265,Tablet,9.0,488.86,Credit Card,Failed,4399.71,1,2023,Yes
T0309,2023-01-13,C2016,Smartphone,705.0,525.38,Cash,Completed,370392.38,1,2023,Yes
T0310,2023-01-13,C656,Headphones,651.0,127.14,PayPal,Unknown,82765.2,1,2023,Yes
T0311,2022-08-06,C3494,Coffee Machine,936.0,525.38,Credit Card,Failed,491755.0,8,2022,Yes
T0312,2023-01-13,C1744,Headphones,6.0,525.38,PayPal,Completed,3152.28,1,2023,Yes
T0313,2023-01-13,C654,Coffee Machine,4.0,776.07,Cash,Failed,3104.29,1,2023,Yes
T0314,2023-01-13,C3587,Headphones,4.0,221.09,Cash,Pending,884.36,1,2023,No
T0315,2023-01-13,C842,Table,4.0,421.93,Credit Card,Completed,1687.71,1,2023,Yes
T0316,2023-01-13,C4410,Headphones,10.0,496.12,Credit Card,Completed,4961.19,1,2023,Yes
T0317,2023-01-13,C4635,Smartphone,1.0,983.62,Credit Card,Completed,983.62,1,2023,No
T0318,2023-01-13,C1946,Smartphone,307.0,525.38,Credit Card,Completed,161291.44,1,2023,Yes
T0319,2023-01-13,C3479,Headphones,410.0,424.92,PayPal,Completed,174218.5,1,2023,Yes
T0320,2023-01-13,C2275,Headphones,8.0,952.95,Cash,Pending,7623.57,1,2023,Yes
T0321,2023-01-13,C694,Laptop,3.0,167.72,Cash,Completed,503.15,1,2023,No
T0322,2023-01-13,C334,Headphones,615.0,525.38,PayPal,Completed,323108.25,1,2023,Yes
T0323,2024-02-11,C2361,Headphones,2.0,525.38,Credit Card,Pending,1050.76,2,2024,Yes
T22566,2023-01-13,C530,Smartphone,365.0,103.82,PayPal,Completed,37894.3,1,2023,Yes
T0325,2023-01-13,C434,Smartphone,5.0,843.35,PayPal,Unknown,4216.73,1,2023,Yes
T0326,2023-01-13,C4321,Laptop,2.0,488.31,PayPal,Completed,976.62,1,2023,No
T0327,2023-01-13,C3474,Tablet,9.0,501.1,Credit Card,Unknown,4509.86,1,2023,Yes
T0328,2024-09-10,C1878,Headphones,989.0,448.09,Cash,Completed,443164.08,9,2024,Yes
T0329,2023-01-13,C3235,Headphones,8.0,241.3,Credit Card,Pending,1930.4,1,2023,Yes
T0330,2023-01-13,C4439,Coffee Machine,8.0,219.55,PayPal,Failed,1756.41,1,2023,Yes
T0331,2023-01-13,C2872,Tablet,184.0,525.38,PayPal,Failed,96669.79,1,2023,Yes
T0332,2023-01-13,C4331,Laptop,3.0,525.38,Credit Card,Completed,1576.14,1,2023,Yes
T0333,2023-01-13,C2256,Laptop,584.0,760.84,Credit Card,Unknown,444330.62,1,2023,Yes
T0334,2023-01-13,C441,Headphones,10.0,316.5,Cash,Unknown,3165.02,1,2023,Yes
T0335,2023-01-13,C4468,Headphones,10.0,747.57,Credit Card,Completed,7475.72,1,2023,Yes
T0336,2023-01-13,C2458,Coffee Machine,10.0,525.38,PayPal,Completed,5253.79,1,2023,Yes
T0337,2023-02-03,C4233,Tablet,118.0,959.18,Cash,Completed,113182.67,2,2023,Yes
T0338,2023-10-04,C4411,Coffee Machine,10.0,990.57,Cash,Pending,9905.68,10,2023,Yes
T0339,2021-03-08,C3229,Coffee Machine,1.0,369.14,Cash,Completed,369.14,3,2021,No
T0340,2023-01-13,C1143,Headphones,10.0,291.5,Credit Card,Completed,2915.03,1,2023,Yes
T0341,2023-01-13,C2312,Hea,1.0,894.17,PayPal,Failed,894.17,1,2023,No
T0342,2023-01-13,C910,Smartphone,583.0,479.43,Cash,Failed,279507.69,1,2023,Yes
T0343,2023-01-13,C1523,Lapto,3.0,525.38,Credit Card,Pending,1576.14,1,2023,Yes
T0344,2023-01-13,C3624,Coffee Machine,239.0,940.5,PayPal,Unknown,224778.33,1,2023,Yes
T0345,2023-01-13,C3682,Cof,2.0,525.38,Credit Card,Pending,1050.76,1,2023,Yes
T0346,2023-01-13,C3763,Headphones,8.0,842.95,Credit Card,Unknown,6743.6,1,2023,Yes
T0347,2023-01-13,C3956,Smartphone,942.0,251.23,PayPal,Pending,236657.84,1,2023,Yes
T0348,2023-01-13,C967,Smartphone,8.0,458.31,PayPal,Completed,3666.47,1,2023,Yes
T0349,2023-01-13,Unknown,Coffee Machine,2.0,419.71,Credit Card,Completed,839.42,1,2023,No
T0350,2023-01-13,C708,Laptop,7.0,525.38,Credit Card,Completed,3677.65,1,2023,Yes
T0351,2021-03-09,C3070,Smartphone,3.0,525.38,Credit Card,Unknown,1576.14,3,2021,Yes
T0352,2023-01-13,C2080,Table,2.0,823.0,Cash,Completed,1646.0,1,2023,Yes
T0353,2023-01-13,C048,Laptop,761.0,193.23,Credit Card,Completed,147050.69,1,2023,Yes
T0354,2023-01-13,C1701,Smartphone,1.0,525.38,Cash,Completed,525.38,1,2023,No
T0355,2023-01-13,C1559,Tablet,5.0,742.9,PayPal,Failed,3714.49,1,2023,Yes
T0356,2023-01-13,C925,Tablet,7.0,586.26,PayPal,Completed,4103.79,1,2023,Yes
T0357,2023-01-13,C2689,Headphones,8.0,525.38,Credit Card,Unknown,4203.03,1,2023,Yes
T0358,2023-01-13,C215,Headphones,481.0,505.1,Cash,Completed,242953.9,1,2023,Yes
T0359,2023-01-13,C3357,Headphones,726.0,243.71,PayPal,Pending,176935.5,1,2023,Yes
T66876,2023-01-13,C4712,Headphones,5.0,776.53,PayPal,Unknown,3882.65,1,2023,Yes
T0361,2023-01-13,C1884,Tablet,3.0,525.38,Credit Card,Completed,1576.14,1,2023,Yes
T0362,2023-01-13,C205,Coffee Machine,8.0,681.09,PayPal,Failed,5448.69,1,2023,Yes
T0363,2023-01-13,C3517,Tablet,485.0,525.38,Credit Card,Unknown,254808.95,1,2023,Yes
T0364,2023-01-13,C2560,Smartphone,9.0,678.48,Cash,Completed,6106.34,1,2023,Yes
T0365,2023-01-13,C2424,Tablet,10.0,532.1,PayPal,Pending,5321.0,1,2023,Yes
T0366,2023-01-13,C162,Headphones,2.0,525.38,PayPal,Completed,1050.76,1,2023,Yes
T0367,2023-01-13,C1138,Laptop,571.0,525.38,PayPal,Completed,299991.56,1,2023,Yes
T0368,2023-01-13,C4370,Tabl,830.0,670.97,PayPal,Unknown,556905.1,1,2023,Yes
T0369,2023-01-13,C2751,Coffee Machine,8.0,703.21,Cash,Failed,5625.72,1,2023,Yes
T0370,2023-01-13,C2351,Headphones,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
T0371,2023-01-13,C3388,Smartphone,6.0,451.69,PayPal,Failed,2710.12,1,2023,Yes
T0372,2023-01-13,C1373,Laptop,1.0,450.56,Credit Card,Pending,450.56,1,2023,No
T0373,2020-07-02,C1963,Coffee Machine,7.0,505.84,Credit Card,Pending,3540.88,7,2020,Yes
T0374,2023-01-13,C1322,Smartphone,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T0375,2023-01-13,C3066,Laptop,5.0,466.37,Cash,Completed,2331.86,1,2023,Yes
T0376,2023-01-13,C4647,Headphones,383.0,177.45,Credit Card,Pending,67963.86,1,2023,Yes
T0377,2023-01-13,C3781,Smartphone,858.0,83.36,PayPal,Pending,71521.23,1,2023,Yes
T0378,2023-01-13,C1333,Tablet,513.0,653.18,PayPal,Completed,335081.53,1,2023,Yes
T0379,2023-01-13,C4606,Smartphone,6.0,648.9,Credit Card,Failed,3893.39,1,2023,Yes
T0380,2023-01-13,C2109,Tablet,8.0,525.38,Cash,Pending,4203.03,1,2023,Yes
T0381,2023-01-13,C3844,Coffee Machine,8.0,660.94,Cash,Failed,5287.5,1,2023,Yes
T0382,2023-01-13,Unknown,Smartphone,635.0,360.73,Cash,Unknown,229063.45,1,2023,Yes
T0383,2023-01-13,C218,Tablet,3.0,111.89,PayPal,Completed,335.66,1,2023,No
T0384,2023-01-13,C4847,Headphones,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T0385,2020-06-02,C1925,Headphones,171.0,355.31,PayPal,Unknown,60758.65,6,2020,Yes
T0386,2023-01-13,C3257,Smartphone,10.0,587.76,PayPal,Completed,5877.65,1,2023,Yes
T0387,2023-01-13,C2676,Laptop,317.0,522.25,Credit Card,Pending,165554.79,1,2023,Yes
T0388,2023-01-13,C2768,Tablet,135.0,525.38,Credit Card,Completed,70926.2,1,2023,Yes
T0389,2023-01-13,C4028,Tablet,8.0,716.67,PayPal,Failed,5733.39,1,2023,Yes
T0390,2023-01-13,C1247,Headphones,5.0,100.58,Credit Card,Completed,502.89,1,2023,No
T0391,2021-09-07,C343,Laptop,9.0,525.38,Cash,Unknown,4728.41,9,2021,Yes
T0392,2023-01-13,C4055,Coffee Machine,656.0,525.38,PayPal,Completed,344648.8,1,2023,Yes
T0393,2023-01-13,C1948,Headphon,953.0,477.48,Cash,Completed,455039.33,1,2023,Yes
T0394,2023-01-13,C2968,Tablet,266.0,444.15,PayPal,Unknown,118142.87,1,2023,Yes
T0395,2023-01-13,C4592,Laptop,223.0,525.38,Cash,Completed,117159.58,1,2023,Yes
,2023-01-13,C4267,Tablet,9.0,897.06,Credit Card,Pending,8073.52,1,2023,Yes
T0397,2023-01-13,Unknown,Smartphone,3.0,133.16,PayPal,Completed,399.49,1,2023,No
T0398,2023-01-13,C1737,Tablet,9.0,911.54,Cash,Completed,8203.86,1,2023,Yes
T0399,2023-01-13,Unknown,Lapt,8.0,931.52,Cash,Completed,7452.13,1,2023,Yes
,2023-01-13,C3132,Laptop,9.0,299.14,Credit Card,Completed,2692.26,1,2023,Yes
,2023-01-13,C2990,Smartphone,8.0,740.37,PayPal,Unknown,5922.97,1,2023,Yes
,2023-01-13,Unknown,Smartphone,1.0,525.38,Cash,Unknown,525.38,1,2023,No
T0403,2021-08-12,C3011,Headphones,6.0,525.38,Cash,Pending,3152.28,8,2021,Yes
T0404,2023-01-13,C1601,Tablet,528.0,61.28,PayPal,Pending,32353.63,1,2023,Yes
T0405,2023-01-13,C2105,Coffee Machine,779.0,525.38,Credit Card,Unknown,409270.45,1,2023,Yes
T0406,2023-01-13,C2117,Coffee Machine,340.0,641.62,Credit Card,Completed,218150.99,1,2023,Yes
T0407,2023-01-13,C2883,Laptop,5.0,801.15,Credit Card,Completed,4005.74,1,2023,Yes
T0408,2022-08-03,C2342,Smar,199.0,525.38,Credit Card,Completed,104550.47,8,2022,Yes
T0409,2023-01-13,C3422,Coffee Machine,10.0,53.48,PayPal,Unknown,534.75,1,2023,No
T0410,2023-01-13,C3413,Coffee Ma,253.0,525.38,PayPal,Completed,132920.96,1,2023,Yes
T0411,2023-01-13,C842,Laptop,2.0,398.52,Credit Card,Unknown,797.03,1,2023,No
T0412,2023-01-13,C1603,Smartphone,3.0,525.38,PayPal,Completed,1576.14,1,2023,Yes
T0413,2023-01-13,C946,Laptop,582.0,843.02,PayPal,Unknown,490634.96,1,2023,Yes
T0414,2023-01-13,C424,Laptop,4.0,649.58,Credit Card,Unknown,2598.31,1,2023,Yes
T0415,2023-01-13,C3427,Headphones,249.0,850.27,Credit Card,Pending,211716.09,1,2023,Yes
T0416,2023-01-13,C3152,Smartphone,511.0,525.38,Cash,Completed,268468.81,1,2023,Yes
T0417,2023-01-13,C3776,Coffee Machine,9.0,424.75,PayPal,Unknown,3822.74,1,2023,Yes
T0418,2023-01-13,C426,Coffee Machine,6.0,801.34,Credit Card,Pending,4808.02,1,2023,Yes
,2023-01-13,C4683,Coffee Machine,4.0,330.65,PayPal,Failed,1322.62,1,2023,Yes
,2023-01-13,C122,Laptop,637.0,542.43,PayPal,Unknown,345527.91,1,2023,Yes
T0421,2023-01-13,C4963,Headphones,4.0,525.38,Cash,Pending,2101.52,1,2023,Yes
T0422,2023-01-13,C432,Smartphone,4.0,525.38,Credit Card,Unknown,2101.52,1,2023,Yes
T0423,2023-01-13,C898,Headphones,4.0,552.08,Credit Card,Pending,2208.3,1,2023,Yes
T0424,2023-01-13,C2158,Coffee Machine,8.0,643.57,Credit Card,Completed,5148.55,1,2023,Yes
T0425,2023-01-13,C559,Coffee Machine,549.0,976.65,PayPal,Completed,536178.45,1,2023,Yes
T0426,2023-01-13,C1385,Tablet,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T0427,2023-01-13,C2158,Headphones,9.0,531.11,Credit Card,Unknown,4780.03,1,2023,Yes
T0428,2023-01-13,C2950,Smartphone,331.0,269.67,Cash,Failed,89259.61,1,2023,Yes
T0429,2023-01-13,C3847,Tablet,6.0,298.41,Credit Card,Failed,1790.48,1,2023,Yes
T0430,2023-01-13,C2109,Coffee Machine,10.0,636.79,PayPal,Failed,6367.9,1,2023,Yes
T0431,2024-10-01,C1515,Tablet,701.0,877.26,Credit Card,Pending,614956.07,10,2024,Yes
T0432,2023-01-13,C1006,Headphon,675.0,760.5,Credit Card,Unknown,513336.29,1,2023,Yes
T0433,2023-01-13,C052,Laptop,5.0,525.38,Credit Card,Failed,2626.9,1,2023,Yes
T0434,2023-01-13,C4958,Tablet,4.0,830.75,Credit Card,Completed,3323.0,1,2023,Yes
T0435,2023-01-13,C2659,Smart,10.0,525.38,PayPal,Pending,5253.79,1,2023,Yes
T0436,2023-01-13,C573,Headphones,583.0,525.38,PayPal,Failed,306296.11,1,2023,Yes
T0437,2023-01-13,C4213,Tablet,269.0,71.97,Credit Card,Completed,19359.81,1,2023,Yes
T0438,2023-01-13,C1459,Laptop,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T0439,2023-01-13,C3755,Smartphone,582.0,589.01,Credit Card,Completed,342802.19,1,2023,Yes
T0440,2023-01-13,C1620,L,9.0,525.38,PayPal,Completed,4728.41,1,2023,Yes
T0441,2023-01-13,C1822,Laptop,598.0,175.66,Credit Card,Unknown,105042.25,1,2023,Yes
T0442,2023-01-13,C985,Tablet,726.0,162.39,PayPal,Failed,117896.87,1,2023,Yes
T0443,2023-01-13,C1659,Coffee Machine,3.0,158.6,Cash,Completed,475.8,1,2023,No
T0444,2023-01-13,Unknown,Co,476.0,500.18,PayPal,Failed,238086.09,1,2023,Yes
T0445,2023-01-13,C2279,Tablet,9.0,924.43,Cash,Pending,8319.9,1,2023,Yes
T0446,2023-01-13,C2425,Laptop,197.0,449.4,PayPal,Failed,88531.17,1,2023,Yes
T0447,2023-01-13,C1546,Tablet,3.0,525.38,Credit Card,Completed,1576.14,1,2023,Yes
T0448,2024-12-01,C4227,Headphone,1.0,828.79,Credit Card,Unknown,828.79,12,2024,No
T0449,2023-01-13,C1428,Headphones,908.0,664.37,Credit Card,Pending,603245.44,1,2023,Yes
T0450,2023-01-13,C3201,Smartphone,8.0,192.3,Credit Card,Completed,1538.38,1,2023,Yes
T0451,2023-01-13,Unknown,Coffee Ma,6.0,797.02,Credit Card,Completed,4782.13,1,2023,Yes
T0452,2023-01-13,C1047,Coffee Machine,5.0,55.56,Credit Card,Completed,277.8,1,2023,No
T0453,2023-01-13,C3641,Headphones,1.0,960.58,PayPal,Failed,960.58,1,2023,No
T0454,2023-01-13,C2570,Tablet,2.0,525.38,Credit Card,Completed,1050.76,1,2023,Yes
T0455,2023-01-13,C799,Smartphone,2.0,525.38,Credit Card,Completed,1050.76,1,2023,Yes
,2023-01-13,Unknown,Coffee Machine,2.0,119.78,Credit Card,Completed,239.55,1,2023,No
T0457,2023-01-13,C038,Headphones,153.0,525.38,Credit Card,Failed,80383.03,1,2023,Yes
T0458,2020-02-06,C1744,Laptop,8.0,525.38,Cash,Completed,4203.03,2,2020,Yes
T0459,2023-01-13,C1485,Smartphone,4.0,620.44,Credit Card,Unknown,2481.74,1,2023,Yes
T0460,2023-01-13,C3169,Coffee Mac,10.0,272.76,PayPal,Failed,2727.63,1,2023,Yes
T0461,2023-01-13,C3123,Smartphone,6.0,525.38,Credit Card,Pending,3152.28,1,2023,Yes
T0462,2023-01-13,C762,Headphones,4.0,219.89,Credit Card,Failed,879.55,1,2023,No
T0463,2023-01-13,C4563,Tablet,820.0,525.38,Credit Card,Completed,430811.0,1,2023,Yes
T0464,2021-07-06,C1343,Headphones,3.0,644.45,Credit Card,Unknown,1933.34,7,2021,Yes
T0465,2023-01-13,C4371,Laptop,8.0,443.11,PayPal,Completed,3544.91,1,2023,Yes
T0466,2023-01-13,C2554,Headphones,9.0,641.49,PayPal,Unknown,5773.45,1,2023,Yes
T0467,2023-01-13,C3748,Coffee Machine,9.0,525.38,PayPal,Completed,4728.41,1,2023,Yes
T0468,2022-02-04,C2171,Coffee Machine,4.0,632.65,PayPal,Completed,2530.59,2,2022,Yes
T0469,2023-01-13,C794,Smartphone,8.0,387.44,PayPal,Completed,3099.52,1,2023,Yes
T0470,2023-01-13,C4133,Headphones,488.0,525.38,PayPal,Failed,256385.08,1,2023,Yes
T0471,2023-01-13,C3246,Smartphone,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T0472,2023-01-13,C2034,Laptop,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T0473,2023-01-13,C3037,Headphones,3.0,622.99,Cash,Completed,1868.97,1,2023,Yes
T0474,2023-01-13,C1854,Coffee Machine,3.0,825.18,PayPal,Pending,2475.55,1,2023,Yes
T0475,2023-01-13,C3914,Tablet,3.0,73.31,PayPal,Completed,219.93,1,2023,No
T0476,2023-01-13,C1790,Coffee Machine,7.0,351.29,PayPal,Unknown,2459.03,1,2023,Yes
T0477,2023-01-13,C3347,Headphones,2.0,525.38,Credit Card,Completed,1050.76,1,2023,Yes
T0478,2023-01-13,C4896,Headphones,178.0,124.31,Cash,Completed,22127.56,1,2023,Yes
T0479,2023-01-13,C1634,Coffee,5.0,392.56,Credit Card,Completed,1962.8,1,2023,Yes
T0480,2023-01-13,C1831,Laptop,129.0,643.3,Credit Card,Unknown,82986.07,1,2023,Yes
T0481,2023-01-13,Unknown,Smartphone,6.0,848.34,PayPal,Pending,5090.04,1,2023,Yes
T0482,2023-01-13,C708,Laptop,374.0,971.09,Credit Card,Pending,363188.95,1,2023,Yes
T0483,2023-01-13,C2222,Coffee Ma,8.0,604.33,PayPal,Completed,4834.64,1,2023,Yes
T0484,2023-01-13,Unknown,Smartphone,2.0,214.54,PayPal,Completed,429.07,1,2023,No
T0485,2023-01-13,C4043,Coffee Machine,331.0,117.11,PayPal,Failed,38762.59,1,2023,Yes
T0486,2021-01-01,C1245,Laptop,3.0,954.28,Cash,Completed,2862.85,1,2021,Yes
T0487,2023-01-13,C4321,Smartphone,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
T0488,2023-01-13,C4096,Tablet,7.0,256.39,PayPal,Pending,1794.73,1,2023,Yes
T0489,2021-02-04,C1507,Smar,567.0,534.75,PayPal,Completed,303204.62,2,2021,Yes
T0490,2023-01-13,C1917,Headphones,7.0,525.38,Credit Card,Unknown,3677.65,1,2023,Yes
T0491,2023-01-13,C4199,Headphones,4.0,360.08,PayPal,Unknown,1440.31,1,2023,Yes
T0492,2023-01-13,C3936,Sm,6.0,814.02,PayPal,Completed,4884.1,1,2023,Yes
T0493,2023-01-13,C1760,Headphones,9.0,687.91,Cash,Pending,6191.16,1,2023,Yes
T0494,2023-01-13,Unknown,Laptop,733.0,525.38,Credit Card,Unknown,385103.0,1,2023,Yes
T0495,2023-01-13,C3530,Laptop,929.0,525.38,Cash,Pending,488077.34,1,2023,Yes
T0496,2023-01-13,Unknown,Headphones,3.0,757.19,PayPal,Completed,2271.56,1,2023,Yes
T0497,2023-01-13,C3523,Headphones,3.0,985.75,PayPal,Unknown,2957.25,1,2023,Yes
T0498,2023-01-13,C4250,Coffee,10.0,481.43,PayPal,Completed,4814.25,1,2023,Yes
T0499,2023-01-13,C613,Tablet,4.0,296.68,PayPal,Pending,1186.7,1,2023,Yes
T0500,2023-01-13,C1891,Smartphone,5.0,525.38,PayPal,Failed,2626.9,1,2023,Yes
T0501,2023-01-13,C2874,Headphones,8.0,621.61,Credit Card,Unknown,4972.92,1,2023,Yes
T0502,2023-01-13,C3334,Headphones,8.0,693.05,Credit Card,Pending,5544.43,1,2023,Yes
T0503,2023-01-13,C4352,Tablet,6.0,525.38,PayPal,Completed,3152.28,1,2023,Yes
T0504,2023-01-13,Unknown,Coffee Machine,8.0,254.51,PayPal,Failed,2036.08,1,2023,Yes
T0505,2023-01-13,C1114,Laptop,702.0,525.38,Credit Card,Pending,368816.25,1,2023,Yes
T0506,2023-01-13,Unknown,Smartphone,10.0,525.38,PayPal,Pending,5253.79,1,2023,Yes
T0507,2023-01-13,C4591,Laptop,5.0,911.03,PayPal,Pending,4555.14,1,2023,Yes
T0508,2023-01-13,C4416,Headphones,578.0,525.38,Credit Card,Completed,303669.22,1,2023,Yes
T0509,2023-01-13,C1117,Smartphone,119.0,575.34,Credit Card,Unknown,68466.04,1,2023,Yes
T0510,2023-01-13,C2362,Tablet,8.0,461.5,Credit Card,Completed,3691.98,1,2023,Yes
T0511,2023-01-13,C4419,Coffee Machine,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T0512,2023-01-13,C2148,Headphones,3.0,525.38,Cash,Failed,1576.14,1,2023,Yes
T0513,2023-01-13,C919,Coffee Machine,10.0,382.4,Cash,Completed,3824.01,1,2023,Yes
T0514,2023-01-13,C2850,Headphones,8.0,525.38,PayPal,Unknown,4203.03,1,2023,Yes
T0515,2023-01-13,C4635,Headphones,10.0,551.91,Cash,Pending,5519.14,1,2023,Yes
T0516,2023-01-13,C2937,Tablet,862.0,683.56,PayPal,Completed,589229.32,1,2023,Yes
T0517,2023-01-13,C2709,Coffee Machine,152.0,192.49,Credit Card,Completed,29259.15,1,2023,Yes
,2023-01-13,C3217,Laptop,7.0,131.3,Credit Card,Completed,919.11,1,2023,No
T0519,2023-11-06,Unknown,Laptop,3.0,571.8,PayPal,Unknown,1715.41,11,2023,Yes
T0520,2023-01-13,C3992,Headphones,542.0,341.75,Cash,Completed,185230.21,1,2023,Yes
T0521,2020-09-01,C745,Coffee Machine,10.0,145.83,PayPal,Unknown,1458.26,9,2020,Yes
T0522,2023-01-13,C274,Headphones,421.0,525.38,Credit Card,Pending,221184.67,1,2023,Yes
T0523,2022-08-09,C063,Coffee Machine,4.0,298.16,Cash,Pending,1192.66,8,2022,Yes
T0524,2021-09-04,C2023,Headphones,849.0,500.0,PayPal,Completed,424500.31,9,2021,Yes
T0525,2024-09-09,C2309,Smartphone,8.0,104.36,PayPal,Failed,834.85,9,2024,No
T0526,2024-11-12,C3889,Coffee Machine,3.0,901.39,PayPal,Failed,2704.18,11,2024,Yes
T0527,2020-11-06,C4693,Headphones,7.0,111.37,Cash,Failed,779.6,11,2020,No
,2023-01-13,C2008,Laptop,277.0,453.09,PayPal,Completed,125505.93,1,2023,Yes
T0529,2023-01-13,C965,Laptop,9.0,914.23,Cash,Completed,8228.04,1,2023,Yes
T0530,2023-01-13,C2610,Headphones,10.0,869.68,Cash,Completed,8696.83,1,2023,Yes
T0531,2023-01-13,C090,Headphones,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T0532,2023-01-13,C979,Smartphone,8.0,163.12,PayPal,Unknown,1304.94,1,2023,Yes
T0533,2023-01-13,C4345,Smartphone,6.0,463.81,Credit Card,Unknown,2782.84,1,2023,Yes
T0534,2023-01-13,C2446,Smartph,451.0,318.05,PayPal,Failed,143440.55,1,2023,Yes
T0535,2023-01-13,C1538,Coffee Machine,770.0,419.13,PayPal,Pending,322732.09,1,2023,Yes
T0536,2023-01-13,C193,Headphones,661.0,496.02,PayPal,Unknown,327869.93,1,2023,Yes
T0537,2023-01-13,C1270,Headphones,1.0,997.81,Credit Card,Completed,997.81,1,2023,No
T0538,2023-01-13,C2799,Coffee Machine,6.0,525.38,Credit Card,Completed,3152.28,1,2023,Yes
